Date,Close,Dividends
2025-05-09 00:00:00-04:00,51.47126007080078,0.48
2025-05-16 00:00:00-04:00,53.23448181152344,0.48
2025-05-23 00:00:00-04:00,52.12397766113281,0.274
2025-05-30 00:00:00-04:00,53.52834701538086,0.276
2025-06-06 00:00:00-04:00,54.06271743774414,0.276
2025-06-13 00:00:00-04:00,54.64189529418945,0.276
2025-06-20 00:00:00-04:00,54.849327087402344,0.276
2025-06-27 00:00:00-04:00,55.65492248535156,0.376
2025-07-03 00:00:00-04:00,56.2398796081543,0.376
2025-07-11 00:00:00-04:00,56.70713806152344,0.382
2025-07-18 00:00:00-04:00,57.310001373291016,0.376
